Date,Adj Close
09/10/2018,91.994461
10/10/2018,90.743614
11/10/2018,88.999992
12/10/2018,89.843361
15/10/2018,88.905228
16/10/2018,90.790977
17/10/2018,91.501709
18/10/2018,91.132133
19/10/2018,92.060791
22/10/2018,92.051308
23/10/2018,92.676743
24/10/2018,92.449303
25/10/2018,93.984451
26/10/2018,93.757027
29/10/2018,94.571968
30/10/2018,97.054718
31/10/2018,95.026817
01/11/2018,95.311111
02/11/2018,96.031296
05/11/2018,97.519066
06/11/2018,97.917061
07/11/2018,98.855202
08/11/2018,99.385849
09/11/2018,100.030228
12/11/2018,98.428772
13/11/2018,97.54747
14/11/2018,96.211342
15/11/2018,94.325584
16/11/2018,92.57251
19/11/2018,91.710167
20/11/2018,89.227432
21/11/2018,89.236908
23/11/2018,90.118187
26/11/2018,90.165565
27/11/2018,90.061325
28/11/2018,92.354561
29/11/2018,92.193474
30/11/2018,92.534599
03/12/2018,93.576973
04/12/2018,90.790977
06/12/2018,90.29554
07/12/2018,88.790146
10/12/2018,89.504723
11/12/2018,89.418968
12/12/2018,88.713913
13/12/2018,88.570992
14/12/2018,87.513397
17/12/2018,86.484406
18/12/2018,86.779762
19/12/2018,86.274788
20/12/2018,83.159172
21/12/2018,83.016251
24/12/2018,81.768097
26/12/2018,86.141396
27/12/2018,87.265663
28/12/2018,87.780182
31/12/2018,88.752029
02/01/2019,88.933052
03/01/2019,88.475716
04/01/2019,89.028336
07/01/2019,90.076408
08/01/2019,90.705223
09/01/2019,90.409866
10/01/2019,90.47657
11/01/2019,90.362236
14/01/2019,90.467049
15/01/2019,91.705666
16/01/2019,91.800941
17/01/2019,92.172523
18/01/2019,93.115791
22/01/2019,92.887108
23/01/2019,94.049522
24/01/2019,93.716049
25/01/2019,92.363083
28/01/2019,92.477417
29/01/2019,92.143944
30/01/2019,90.324127
31/01/2019,91.305489
01/02/2019,89.428513
04/02/2019,90.29554
05/02/2019,91.086342
06/02/2019,91.124458
07/02/2019,92.16301
08/02/2019,91.067307
11/02/2019,91.65802
12/02/2019,92.39167
13/02/2019,93.31588
14/02/2019,93.868484
15/02/2019,95.269073
19/02/2019,97.374725
20/02/2019,95.164276
21/02/2019,94.697411
22/02/2019,94.849869
25/02/2019,94.440155
26/02/2019,94.030464
27/02/2019,93.477837
28/02/2019,94.316292
01/03/2019,93.306358
04/03/2019,93.230125
05/03/2019,93.696968
06/03/2019,93.620758
07/03/2019,92.848999
08/03/2019,92.982391
11/03/2019,93.830383
12/03/2019,93.725571
13/03/2019,94.354401
14/03/2019,94.086189
15/03/2019,94.277763
18/03/2019,95.465584
19/03/2019,95.647591
20/03/2019,94.488525
21/03/2019,94.890823
22/03/2019,94.143669
25/03/2019,94.038292
26/03/2019,94.181992
27/03/2019,93.118706
28/03/2019,93.042076
29/03/2019,93.42524
01/04/2019,93.703026
02/04/2019,92.860062
03/04/2019,93.099548
04/04/2019,93.98082
05/04/2019,94.670509
08/04/2019,95.05368
09/04/2019,94.536415
10/04/2019,95.408104
11/04/2019,96.557602
12/04/2019,97.285614
15/04/2019,98.118996
16/04/2019,98.597961
17/04/2019,98.818283
18/04/2019,98.837448
22/04/2019,98.061523
23/04/2019,98.732079
24/04/2019,99.172707
25/04/2019,99.163132
26/04/2019,97.256889
29/04/2019,97.285614
30/04/2019,98.511742
01/05/2019,97.094032
02/05/2019,96.892883
03/05/2019,97.783745
06/05/2019,98.147743
07/05/2019,97.036575
08/05/2019,96.078667
09/05/2019,95.857155
10/05/2019,98.139473
13/05/2019,96.194199
14/05/2019,96.579407
15/05/2019,96.184586
16/05/2019,97.561668
17/05/2019,97.128296
20/05/2019,97.763901
21/05/2019,97.3787
22/05/2019,98.447624
23/05/2019,98.091331
24/05/2019,98.871353
28/05/2019,98.6306
29/05/2019,98.341698
30/05/2019,98.409103
31/05/2019,97.686874
03/06/2019,98.187622
04/06/2019,98.765419
05/06/2019,100.556602
06/06/2019,101.221077
07/06/2019,102.135925
10/06/2019,103.541901
11/06/2019,103.946365
12/06/2019,104.793808
13/06/2019,104.630096
14/06/2019,105.034569
17/06/2019,105.121231
18/06/2019,105.593117
19/06/2019,105.564217
20/06/2019,106.238312
21/06/2019,107.018349
24/06/2019,107.124275
25/06/2019,106.623512
26/06/2019,106.084244
27/06/2019,106.026451
28/06/2019,106.402016
01/07/2019,106.527214
02/07/2019,107.470955
03/07/2019,108.164314
05/07/2019,107.836899
08/07/2019,108.549515
09/07/2019,108.703598
10/07/2019,108.799889
11/07/2019,109.705116
12/07/2019,110.359962
15/07/2019,110.725899
16/07/2019,110.514053
17/07/2019,110.359962
18/07/2019,110.475517
19/07/2019,109.685852
22/07/2019,108.645821
23/07/2019,107.942818
24/07/2019,107.856163
25/07/2019,108.068031
26/07/2019,108.838425
29/07/2019,108.116165
30/07/2019,107.913933
31/07/2019,106.296082
01/08/2019,105.333069
02/08/2019,105.352364
05/08/2019,101.9048
06/08/2019,103.301163
07/08/2019,104.196747
08/08/2019,105.019325
09/08/2019,103.819336
12/08/2019,101.82579
13/08/2019,103.945145
14/08/2019,102.774162
15/08/2019,109.054817
16/08/2019,109.345131
19/08/2019,110.138687
20/08/2019,108.435455
21/08/2019,108.406418
22/08/2019,108.29998
23/08/2019,107.254829
26/08/2019,108.377388
27/08/2019,108.79351
28/08/2019,109.083847
29/08/2019,110.399971
30/08/2019,110.574165
03/09/2019,110.94191
04/09/2019,112.170952
05/09/2019,111.716103
06/09/2019,111.029007
09/09/2019,112.5774
10/09/2019,112.306427
11/09/2019,112.277382
12/09/2019,113.148361
13/09/2019,113.641907
16/09/2019,111.841896
17/09/2019,112.751579
18/09/2019,113.380615
19/09/2019,113.33223
20/09/2019,113.206421
23/09/2019,113.825775
24/09/2019,114.58062
25/09/2019,114.648354
26/09/2019,114.483841
27/09/2019,114.629005
30/09/2019,114.851585
01/10/2019,114.048347
02/10/2019,112.374161
03/10/2019,112.558037
04/10/2019,114.348358
07/10/2019,113.448364
08/10/2019,113.787079
09/10/2019,115.093513
10/10/2019,115.751595
11/10/2019,116.361259
14/10/2019,115.325775
15/10/2019,115.674156
16/10/2019,115.567703
17/10/2019,115.974167
18/10/2019,115.296753
21/10/2019,115.877388
22/10/2019,115.722557
23/10/2019,115.499969
24/10/2019,115.258026
25/10/2019,115.199974
28/10/2019,115.374168
29/10/2019,113.370949
30/10/2019,114.290291
31/10/2019,113.477402
01/11/2019,113.825775
04/11/2019,113.77739
05/11/2019,115.02578
06/11/2019,115.645126
07/11/2019,116.351593
08/11/2019,115.587067
11/11/2019,115.199974
12/11/2019,115.277397
13/11/2019,117.077385
14/11/2019,116.758049
15/11/2019,115.035454
18/11/2019,116.370934
19/11/2019,116.022545
20/11/2019,115.287064
21/11/2019,115.993523
22/11/2019,115.509651
25/11/2019,115.083847
26/11/2019,115.345131
27/11/2019,114.929008
29/11/2019,115.24836
02/12/2019,115.432228
03/12/2019,114.841911
04/12/2019,114.861259
05/12/2019,115.347305
06/12/2019,116.436035
09/12/2019,116.027763
10/12/2019,115.813896
11/12/2019,115.677811
12/12/2019,116.416588
13/12/2019,116.931808
16/12/2019,117.174812
17/12/2019,117.894165
18/12/2019,116.513802
19/12/2019,116.727661
20/12/2019,116.931808
23/12/2019,115.70697
24/12/2019,116.173576
26/12/2019,116.183289
27/12/2019,116.251328
30/12/2019,116.066635
31/12/2019,115.522263
02/01/2020,115.619476
03/01/2020,114.598801
06/01/2020,114.365501
07/01/2020,113.305931
08/01/2020,112.917099
09/01/2020,114.083588
10/01/2020,113.130951
13/01/2020,112.644905
14/01/2020,112.936531
15/01/2020,112.061668
16/01/2020,112.664352
17/01/2020,111.750595
21/01/2020,112.363007
22/01/2020,112.858765
23/01/2020,112.576866
24/01/2020,111.177071
27/01/2020,112.625465
28/01/2020,113.344818
29/01/2020,112.654633
30/01/2020,113.325356
31/01/2020,111.293701
03/02/2020,111.079857
04/02/2020,112.051933
05/02/2020,113.548935
06/02/2020,113.062912
07/02/2020,113.198997
10/02/2020,112.032501
11/02/2020,112.178307
12/02/2020,112.615753
13/02/2020,114.161369
14/02/2020,114.598801
18/02/2020,116.290215
19/02/2020,114.394661
20/02/2020,114.404381
21/02/2020,115.269539
24/02/2020,113.072632
25/02/2020,111.196503
26/02/2020,110.603539
27/02/2020,107.317902
28/02/2020,104.673843
02/03/2020,112.644905
03/03/2020,109.757828
04/03/2020,113.510063
05/03/2020,112.6838
06/03/2020,113.95723
09/03/2020,113.889183
10/03/2020,116.445747
11/03/2020,111.235397
12/03/2020,101.14518
13/03/2020,110.914604
16/03/2020,103.779518
17/03/2020,115.930557
18/03/2020,119.157883
19/03/2020,116.629028
20/03/2020,111.278458
23/03/2020,111.581123
24/03/2020,112.313416
25/03/2020,106.816376
26/03/2020,107.226448
27/03/2020,106.992111
30/03/2020,112.469635
31/03/2020,110.936722
01/04/2020,111.444427
02/04/2020,115.847923
03/04/2020,116.658325
06/04/2020,123.09269
07/04/2020,119.109032
08/04/2020,118.962578
09/04/2020,118.923538
13/04/2020,122.340881
14/04/2020,125.953491
15/04/2020,125.719154
16/04/2020,129.204849
17/04/2020,128.999802
20/04/2020,126.783409
21/04/2020,126.158524
22/04/2020,128.482315
23/04/2020,125.494591
24/04/2020,126.383102
27/04/2020,125.27002
28/04/2020,124.977112
29/04/2020,120.681023
30/04/2020,118.679436
01/05/2020,120.017075
04/05/2020,120.778656
05/05/2020,121.784332
06/05/2020,120.388115
07/05/2020,119.53492
08/05/2020,120.564629
11/05/2020,121.280518
12/05/2020,121.388405
13/05/2020,121.319756
14/05/2020,121.035347
15/05/2020,123.506668
18/05/2020,125.193428
19/05/2020,122.535789
20/05/2020,123.026131
21/05/2020,122.57502
22/05/2020,121.927773
26/05/2020,121.466858
27/05/2020,120.113518
28/05/2020,121.30014
29/05/2020,121.662987
01/06/2020,121.564911
02/06/2020,121.545311
03/06/2020,121.084381
04/06/2020,119.750656
05/06/2020,119.211288
08/06/2020,118.897469
09/06/2020,119.005341
10/06/2020,118.819023
11/06/2020,117.769691
12/06/2020,115.465096
15/06/2020,115.798531
16/06/2020,117.338188
17/06/2020,116.730171
18/06/2020,115.710258
19/06/2020,117.534332
22/06/2020,119.328972
23/06/2020,118.730751
24/06/2020,117.975647
25/06/2020,117.397034
26/06/2020,116.03389
29/06/2020,116.759598
30/06/2020,117.465691
01/07/2020,117.377426
02/07/2020,116.9067
06/07/2020,116.592873
07/07/2020,124.497139
08/07/2020,122.035652
09/07/2020,125.281685
10/07/2020,128.15506
13/07/2020,127.017509
14/07/2020,129.459381
15/07/2020,129.449585
16/07/2020,129.645706
17/07/2020,129.194611
20/07/2020,128.92981
21/07/2020,129.773209
22/07/2020,130.096817
23/07/2020,129.096527
24/07/2020,128.704254
27/07/2020,128.674866
28/07/2020,129.214218
29/07/2020,128.164902
30/07/2020,127.605888
31/07/2020,126.899818
03/08/2020,126.801743
04/08/2020,129.096527
05/08/2020,127.30188
06/08/2020,126.850777
07/08/2020,127.458786
10/08/2020,129.331894
11/08/2020,127.684357
12/08/2020,129.341705
13/08/2020,129.834061
14/08/2020,130.572586
17/08/2020,133.526733
18/08/2020,132.65033
19/08/2020,130.385498
20/08/2020,128.573639
21/08/2020,129.617416
24/08/2020,129.322006
25/08/2020,128.632721
26/08/2020,128.70163
27/08/2020,134.54097
28/08/2020,138.154861
31/08/2020,136.72702
01/09/2020,145.333374
02/09/2020,145.422012
03/09/2020,142.330032
04/09/2020,140.646179
08/09/2020,136.33316
09/09/2020,137.751114
10/09/2020,134.718216
11/09/2020,134.609894
14/09/2020,135.220413
15/09/2020,135.259811
16/09/2020,134.17662
17/09/2020,134.600067
18/09/2020,133.221451
21/09/2020,134.974258
22/09/2020,136.195267
23/09/2020,133.910767
24/09/2020,134.609894
25/09/2020,135.171188
28/09/2020,135.151489
29/09/2020,135.043167
30/09/2020,137.770813
01/10/2020,140.892365
02/10/2020,138.351791
05/10/2020,139.631927
06/10/2020,138.479813
07/10/2020,138.735825
08/10/2020,139.198654
09/10/2020,140.596924
12/10/2020,142.044479
13/10/2020,143.994186
14/10/2020,141.739197
15/10/2020,142.32019
16/10/2020,142.497437
19/10/2020,140.764343
20/10/2020,141.699799
21/10/2020,142.192169
22/10/2020,141.355179
23/10/2020,141.650589
26/10/2020,139.986404
27/10/2020,140.685562
28/10/2020,137.898834
29/10/2020,137.78067
30/10/2020,136.628555
02/11/2020,138.253326
03/11/2020,140.596924
04/11/2020,139.78949
05/11/2020,141.276398
06/11/2020,143.541214
09/11/2020,141.345306
10/11/2020,143.334427
11/11/2020,145.717422
12/11/2020,145.963608
13/11/2020,148.238281
16/11/2020,150.109238
17/11/2020,147.086166
18/11/2020,146.810471
19/11/2020,149.794113
20/11/2020,147.942871
23/11/2020,148.622314
24/11/2020,149.045746
25/11/2020,149.50856
27/11/2020,149.282089
30/11/2020,150.453873
01/12/2020,150.306183
02/12/2020,148.218613
03/12/2020,147.017242
04/12/2020,146.633209
07/12/2020,145.845444
08/12/2020,147.164963
09/12/2020,146.003006
10/12/2020,145.321045
11/12/2020,145.28154
14/12/2020,143.947311
15/12/2020,143.878143
16/12/2020,143.729889
17/12/2020,144.392059
18/12/2020,144.243805
21/12/2020,144.26358
22/12/2020,142.514252
23/12/2020,141.545731
24/12/2020,141.822464
28/12/2020,143.522354
29/12/2020,142.613098
30/12/2020,142.494507
31/12/2020,142.464844
04/01/2021,144.817017
05/01/2021,144.046143
06/01/2021,144.945511
07/01/2021,144.935623
08/01/2021,144.915848
11/01/2021,145.56813
12/01/2021,147.2285
13/01/2021,145.726273
14/01/2021,145.251877
15/01/2021,142.949127
19/01/2021,141.71373
20/01/2021,143.808945
21/01/2021,143.156677
22/01/2021,144.619354
25/01/2021,144.490891
26/01/2021,145.785568
27/01/2021,142.158478
28/01/2021,142.069534
29/01/2021,138.847656
01/02/2021,137.641907
02/02/2021,139.124374
03/02/2021,139.549347
04/02/2021,140.8638
05/02/2021,142.672394
08/02/2021,143.334564
09/02/2021,144.125229
10/02/2021,142.445084
11/02/2021,142.33638
12/02/2021,142.781097
16/02/2021,143.957214
17/02/2021,145.479187
18/02/2021,136.05072
19/02/2021,136.722778
22/02/2021,136.080368
23/02/2021,133.886307
24/02/2021,131.65274
25/02/2021,130.407471
26/02/2021,128.401199
01/03/2021,129.834259
02/03/2021,128.588989
03/03/2021,126.098434
04/03/2021,126.039146
05/03/2021,127.610542
08/03/2021,126.385056
09/03/2021,127.38324
10/03/2021,130.634781
11/03/2021,130.585373
12/03/2021,132.552109
15/03/2021,131.870163
16/03/2021,131.830643
17/03/2021,130.733612
18/03/2021,129.026611
19/03/2021,130.743546
22/03/2021,131.368759
23/03/2021,132.92691
24/03/2021,132.103165
25/03/2021,132.996368
26/03/2021,134.10791
29/03/2021,135.636246
30/03/2021,134.713287
31/03/2021,134.802597
01/04/2021,134.594193
05/04/2021,138.375366
06/04/2021,139.040314
07/04/2021,138.742569
08/04/2021,138.653259
09/04/2021,138.722733
12/04/2021,138.742569
13/04/2021,138.315826
14/04/2021,138.266205
15/04/2021,139.099854
16/04/2021,139.546448
19/04/2021,138.653259
20/04/2021,139.725082
21/04/2021,140.131989
22/04/2021,138.613556
23/04/2021,138.841812
26/04/2021,136.866867
27/04/2021,137.333313
28/04/2021,136.847015
29/04/2021,138.573868
30/04/2021,138.851746
03/05/2021,141.045029
04/05/2021,139.655624
05/05/2021,139.53653
06/05/2021,140.532852
07/05/2021,139.685974
10/05/2021,140.303711
11/05/2021,139.038361
12/05/2021,135.441589
13/05/2021,137.73317
14/05/2021,139.008469
17/05/2021,138.380768
18/05/2021,141.389709
19/05/2021,141.399658
20/05/2021,141.897827
21/05/2021,141.230286
24/05/2021,141.24025
25/05/2021,141.818115
26/05/2021,141.648743
27/05/2021,141.170517
28/05/2021,141.509262
01/06/2021,141.140625
02/06/2021,140.831757
03/06/2021,141.080841
04/06/2021,141.329926
07/06/2021,140.383392
08/06/2021,139.317322
09/06/2021,138.570084
10/06/2021,139.367142
11/06/2021,140.233948
14/06/2021,140.044647
15/06/2021,139.48671
16/06/2021,136.647141
17/06/2021,137.215057
18/06/2021,134.674408
21/06/2021,135.899902
22/06/2021,136.527588
23/06/2021,135.461517
24/06/2021,136.408035
25/06/2021,138.022095
28/06/2021,137.593674
29/06/2021,136.7966
30/06/2021,140.502975
01/07/2021,138.809204
02/07/2021,139.596298
06/07/2021,139.426926
07/07/2021,139.197769
08/07/2021,139.078201
09/07/2021,139.785614
12/07/2021,139.53653
13/07/2021,140.064575
14/07/2021,141.031021
15/07/2021,141.140625
16/07/2021,141.040985
19/07/2021,140.712189
20/07/2021,141.349838
21/07/2021,140.652405
22/07/2021,140.752045
23/07/2021,141.907791
26/07/2021,142.107071
27/07/2021,142.11702
28/07/2021,141.539154
29/07/2021,141.718491
30/07/2021,142.027359
02/08/2021,141.698563
03/08/2021,143.292709
04/08/2021,142.316284
05/08/2021,144.956573
06/08/2021,144.697525
09/08/2021,145.046249
10/08/2021,148.134872
11/08/2021,149.459991
12/08/2021,149.059998
13/08/2021,149.529999
16/08/2021,150.75
17/08/2021,150.699997
18/08/2021,149.100006
