Date,Adj Close
09/06/2017,66.155426
12/06/2017,65.6474
13/06/2017,66.465874
14/06/2017,66.108376
15/06/2017,65.760307
16/06/2017,65.85437
19/06/2017,66.672829
20/06/2017,65.769707
21/06/2017,66.108376
22/06/2017,66.098984
23/06/2017,66.992706
26/06/2017,66.352989
27/06/2017,65.111153
28/06/2017,65.666222
29/06/2017,64.433792
30/06/2017,64.847725
03/07/2017,64.132744
05/07/2017,64.988869
06/07/2017,64.509056
07/07/2017,65.346367
10/07/2017,65.835564
11/07/2017,65.844971
12/07/2017,66.936279
13/07/2017,67.519539
14/07/2017,68.469719
17/07/2017,69.005966
18/07/2017,68.958931
19/07/2017,69.485764
20/07/2017,69.824455
21/07/2017,69.419907
24/07/2017,69.24115
25/07/2017,69.796227
26/07/2017,69.66452
27/07/2017,68.827217
28/07/2017,68.714325
31/07/2017,68.394455
01/08/2017,68.28157
02/08/2017,67.98053
03/08/2017,67.877029
04/08/2017,68.375633
07/08/2017,68.112228
08/08/2017,68.479118
09/08/2017,68.178078
10/08/2017,67.180878
11/08/2017,68.206306
14/08/2017,69.231766
15/08/2017,69.250656
16/08/2017,69.657364
17/08/2017,68.475121
18/08/2017,68.560242
21/08/2017,68.23867
22/08/2017,69.193932
23/08/2017,68.777779
24/08/2017,68.749397
25/08/2017,68.872368
28/08/2017,68.881821
29/08/2017,69.089897
30/08/2017,69.997856
31/08/2017,70.716644
01/09/2017,69.931633
05/09/2017,69.619514
06/09/2017,69.420906
07/09/2017,70.309944
08/09/2017,69.969482
11/09/2017,70.707184
12/09/2017,70.631523
13/09/2017,71.132774
14/09/2017,70.716644
15/09/2017,71.227371
18/09/2017,71.08551
19/09/2017,71.350319
20/09/2017,70.877419
21/09/2017,70.187012
22/09/2017,70.376167
25/09/2017,69.288498
26/09/2017,69.288498
27/09/2017,69.846512
28/09/2017,69.865448
29/09/2017,70.45182
02/10/2017,70.565308
03/10/2017,70.234291
04/10/2017,70.640999
05/10/2017,71.851608
06/10/2017,71.879959
09/10/2017,72.154259
10/10/2017,72.154259
11/10/2017,72.277176
12/10/2017,72.93927
13/10/2017,73.289192
16/10/2017,73.440521
17/10/2017,73.383774
18/10/2017,73.402695
19/10/2017,73.686432
20/10/2017,74.537613
23/10/2017,74.556541
24/10/2017,74.584923
25/10/2017,74.367401
26/10/2017,74.490356
27/10/2017,79.266556
30/10/2017,79.342255
31/10/2017,78.670738
01/11/2017,78.670738
02/11/2017,79.493576
03/11/2017,79.57869
06/11/2017,79.8908
07/11/2017,79.701622
08/11/2017,79.975906
09/11/2017,79.531403
10/11/2017,79.323334
13/11/2017,79.380058
14/11/2017,79.493576
15/11/2017,78.875717
16/11/2017,79.084839
17/11/2017,78.324409
20/11/2017,78.447975
21/11/2017,79.579117
22/11/2017,78.999283
24/11/2017,79.141891
27/11/2017,79.721703
28/11/2017,80.681747
29/11/2017,79.217896
30/11/2017,80.006844
01/12/2017,80.092407
04/12/2017,77.06971
05/12/2017,77.554443
06/12/2017,78.685608
07/12/2017,78.409958
08/12/2017,79.99736
11/12/2017,81.014427
12/12/2017,81.347122
13/12/2017,81.128487
14/12/2017,80.501144
15/12/2017,82.554306
18/12/2017,82.107559
19/12/2017,81.584755
20/12/2017,81.290085
21/12/2017,81.27108
22/12/2017,81.280579
26/12/2017,81.176041
27/12/2017,81.47068
28/12/2017,81.480202
29/12/2017,81.30909
02/01/2018,81.698814
03/01/2018,82.079025
04/01/2018,82.801445
05/01/2018,83.828026
08/01/2018,83.913567
09/01/2018,83.856544
10/01/2018,83.476326
11/01/2018,83.723465
12/01/2018,85.168282
16/01/2018,83.980095
17/01/2018,85.68158
18/01/2018,85.643547
19/01/2018,85.5485
22/01/2018,87.078857
23/01/2018,87.354523
24/01/2018,87.278488
25/01/2018,87.763268
26/01/2018,89.407677
29/01/2018,89.27462
30/01/2018,88.152977
31/01/2018,90.310692
01/02/2018,89.597786
02/02/2018,87.240456
05/02/2018,83.647415
06/02/2018,86.812714
07/02/2018,85.177788
08/02/2018,80.805305
09/02/2018,83.818504
12/02/2018,84.721519
13/02/2018,85.386917
14/02/2018,86.723892
15/02/2018,88.490677
16/02/2018,87.860359
20/02/2018,88.547966
21/02/2018,87.373306
22/02/2018,87.602531
23/02/2018,89.827675
26/02/2018,91.12648
27/02/2018,89.961372
28/02/2018,89.55072
01/03/2018,88.672134
02/03/2018,88.863121
05/03/2018,89.426567
06/03/2018,89.120979
07/03/2018,89.636688
08/03/2018,90.181023
09/03/2018,92.196091
12/03/2018,92.415741
13/03/2018,90.161934
14/03/2018,89.627121
15/03/2018,89.942284
16/03/2018,90.343391
19/03/2018,88.710335
20/03/2018,88.939514
21/03/2018,88.318779
22/03/2018,85.749817
23/03/2018,83.257248
26/03/2018,89.560272
27/03/2018,85.444214
28/03/2018,85.367813
29/03/2018,87.163216
02/04/2018,84.536964
03/04/2018,85.673409
04/04/2018,88.175522
05/04/2018,88.223282
06/04/2018,86.170029
09/04/2018,86.68573
10/04/2018,88.70076
11/04/2018,87.726662
12/04/2018,89.369278
13/04/2018,88.891769
16/04/2018,89.932732
17/04/2018,91.747231
18/04/2018,92.100594
19/04/2018,91.785446
20/04/2018,90.725388
23/04/2018,91.059631
24/04/2018,88.92997
25/04/2018,88.156418
26/04/2018,90.018684
27/04/2018,91.508484
30/04/2018,89.311966
01/05/2018,90.725388
02/05/2018,89.302429
03/05/2018,89.837204
04/05/2018,90.878189
07/05/2018,91.890503
08/05/2018,91.498924
09/05/2018,92.578087
10/05/2018,93.50444
11/05/2018,93.303871
14/05/2018,93.619057
15/05/2018,92.940994
16/05/2018,93.180786
17/05/2018,92.250427
18/05/2018,92.423058
21/05/2018,93.612389
22/05/2018,93.516479
23/05/2018,94.629066
24/05/2018,94.293388
25/05/2018,94.341339
29/05/2018,94.005638
30/05/2018,94.907234
31/05/2018,94.801735
01/06/2018,96.672066
04/06/2018,97.516106
05/06/2018,98.014847
06/06/2018,98.302605
07/06/2018,96.758377
08/06/2018,97.47773
11/06/2018,96.92144
12/06/2018,97.170815
13/06/2018,96.729614
14/06/2018,97.276314
15/06/2018,96.039017
18/06/2018,96.739197
19/06/2018,96.739197
20/06/2018,97.707932
21/06/2018,97.007767
22/06/2018,96.307579
25/06/2018,94.370117
26/06/2018,95.031937
27/06/2018,93.554863
28/06/2018,94.600304
29/06/2018,94.581131
02/07/2018,95.923927
03/07/2018,95.003166
05/07/2018,95.684151
06/07/2018,97.026939
09/07/2018,97.688759
10/07/2018,97.947723
11/07/2018,97.813438
12/07/2018,99.933151
13/07/2018,101.12249
16/07/2018,100.623741
17/07/2018,101.621231
18/07/2018,100.82515
19/07/2018,100.134575
20/07/2018,101.928162
23/07/2018,103.558708
24/07/2018,103.261368
25/07/2018,106.301849
26/07/2018,105.141296
27/07/2018,103.280556
30/07/2018,101.064949
31/07/2018,101.745934
01/08/2018,101.937752
02/08/2018,103.175041
03/08/2018,103.625862
06/08/2018,103.712181
07/08/2018,104.431526
08/08/2018,105.016602
09/08/2018,105.189247
10/08/2018,104.546616
13/08/2018,103.78891
14/08/2018,105.083748
15/08/2018,103.658745
16/08/2018,103.639496
17/08/2018,103.581718
20/08/2018,102.898117
21/08/2018,102.041191
22/08/2018,103.081039
23/08/2018,103.562469
24/08/2018,104.371254
27/08/2018,105.526649
28/08/2018,106.162117
29/08/2018,107.856697
30/08/2018,107.789314
31/08/2018,108.15519
04/09/2018,107.558228
05/09/2018,104.457893
06/09/2018,104.698608
07/09/2018,104.188316
10/09/2018,105.314827
11/09/2018,107.105713
12/09/2018,107.558228
13/09/2018,108.713638
14/09/2018,109.156532
17/09/2018,107.97226
18/09/2018,109.00248
19/09/2018,107.548615
20/09/2018,109.349106
21/09/2018,110.013451
24/09/2018,110.408218
25/09/2018,110.196388
26/09/2018,109.743866
27/09/2018,110.15789
28/09/2018,110.119385
01/10/2018,111.313293
02/10/2018,110.870377
03/10/2018,110.889633
04/10/2018,108.598099
05/10/2018,107.962624
08/10/2018,106.730194
09/10/2018,108.087791
10/10/2018,102.2145
11/10/2018,101.973793
12/10/2018,105.497757
15/10/2018,103.600975
16/10/2018,106.874611
17/10/2018,106.595398
18/10/2018,104.467545
19/10/2018,104.621582
22/10/2018,105.555534
23/10/2018,104.082405
24/10/2018,98.517204
25/10/2018,104.274971
26/10/2018,102.984764
29/10/2018,99.990364
30/10/2018,99.874817
31/10/2018,102.840347
01/11/2018,101.983421
02/11/2018,102.2145
05/11/2018,103.51432
06/11/2018,103.716522
07/11/2018,107.798943
08/11/2018,107.596741
09/11/2018,105.497757
12/11/2018,102.898117
13/11/2018,102.965515
14/11/2018,101.505348
15/11/2018,103.739105
16/11/2018,104.715767
19/11/2018,101.166908
20/11/2018,98.352966
21/11/2018,99.706749
23/11/2018,99.668068
26/11/2018,102.955849
27/11/2018,103.603714
28/11/2018,107.45237
29/11/2018,106.55307
30/11/2018,107.229958
03/12/2018,108.390343
04/12/2018,104.938171
06/12/2018,105.586067
07/12/2018,101.360298
10/12/2018,104.038872
11/12/2018,105.005867
12/12/2018,105.479698
13/12/2018,105.837486
14/12/2018,102.53035
17/12/2018,99.493996
18/12/2018,100.538361
19/12/2018,100.267609
20/12/2018,98.159554
21/12/2018,94.987801
24/12/2018,91.023132
26/12/2018,97.240906
27/12/2018,97.840431
28/12/2018,97.076508
31/12/2018,98.217575
02/01/2019,97.782433
03/01/2019,94.185196
04/01/2019,98.565697
07/01/2019,98.691399
08/01/2019,99.406967
09/01/2019,100.828461
10/01/2019,100.180565
11/01/2019,99.406967
14/01/2019,98.681732
15/01/2019,101.544037
16/01/2019,101.90181
17/01/2019,102.617416
18/01/2019,104.1549
22/01/2019,102.191917
23/01/2019,103.18792
24/01/2019,102.694756
25/01/2019,103.632729
28/01/2019,101.611732
29/01/2019,99.542366
30/01/2019,102.868813
31/01/2019,100.983177
01/02/2019,99.387634
04/02/2019,102.249931
05/02/2019,103.681099
06/02/2019,102.53035
07/02/2019,101.795456
08/02/2019,102.182251
11/02/2019,101.776123
12/02/2019,103.361984
13/02/2019,103.284607
14/02/2019,103.371651
15/02/2019,104.648079
19/02/2019,104.599731
20/02/2019,104.055916
21/02/2019,106.250648
22/02/2019,107.765594
25/02/2019,108.367691
26/02/2019,109.115456
27/02/2019,108.930931
28/02/2019,108.794991
01/03/2019,109.280548
04/03/2019,109.018341
05/03/2019,108.474518
06/03/2019,108.523064
07/03/2019,107.202332
08/03/2019,107.318871
11/03/2019,109.571884
12/03/2019,110.339088
13/03/2019,111.193649
14/03/2019,111.281052
15/03/2019,112.56295
18/03/2019,114.175003
19/03/2019,114.252708
20/03/2019,114.12645
21/03/2019,116.748482
22/03/2019,113.670029
25/03/2019,114.262405
26/03/2019,114.505188
27/03/2019,113.398102
28/03/2019,113.553513
29/03/2019,114.534332
01/04/2019,115.58313
02/04/2019,115.748245
03/04/2019,116.505699
04/04/2019,115.91333
05/04/2019,116.428024
08/04/2019,116.46685
09/04/2019,115.835632
10/04/2019,116.719353
11/04/2019,116.855309
12/04/2019,117.457397
15/04/2019,117.554527
16/04/2019,117.282593
17/04/2019,118.253723
18/04/2019,119.807533
22/04/2019,120.186256
23/04/2019,121.817757
24/04/2019,121.400192
25/04/2019,125.420624
26/04/2019,126.139252
29/04/2019,126.022697
30/04/2019,126.828758
01/05/2019,124.187286
02/05/2019,122.565521
03/05/2019,125.177834
06/05/2019,124.449501
07/05/2019,121.895447
08/05/2019,121.885735
09/05/2019,121.876015
10/05/2019,123.458954
13/05/2019,119.788101
14/05/2019,121.128242
15/05/2019,122.834
16/05/2019,125.670433
17/05/2019,124.832191
20/05/2019,123.028954
21/05/2019,123.691772
22/05/2019,124.442291
23/05/2019,122.989967
24/05/2019,123.048462
28/05/2019,122.970482
29/05/2019,121.781319
30/05/2019,122.551346
31/05/2019,120.553169
03/06/2019,116.810249
04/06/2019,120.046333
05/06/2019,122.648819
06/06/2019,124.588509
07/06/2019,128.077988
10/06/2019,129.247665
11/06/2019,128.760315
12/06/2019,128.165741
13/06/2019,128.974731
14/06/2019,129.101425
17/06/2019,129.491348
18/06/2019,131.742935
19/06/2019,132.259567
20/06/2019,133.487686
21/06/2019,133.507187
24/06/2019,134.296707
25/06/2019,130.056686
26/06/2019,130.544037
27/06/2019,130.758484
28/06/2019,130.573273
01/07/2019,132.249786
02/07/2019,133.127029
03/07/2019,133.984802
05/07/2019,133.594894
08/07/2019,133.497452
09/07/2019,133.010056
10/07/2019,134.364944
11/07/2019,134.901031
12/07/2019,135.388382
15/07/2019,135.388382
16/07/2019,133.614395
17/07/2019,132.82489
18/07/2019,132.971069
19/07/2019,133.166
22/07/2019,134.930252
23/07/2019,135.768494
24/07/2019,137.162369
25/07/2019,136.645782
26/07/2019,137.766693
29/07/2019,137.464539
30/07/2019,136.801758
31/07/2019,132.82489
01/08/2019,134.569611
02/08/2019,133.43895
05/08/2019,128.867538
06/08/2019,131.284836
07/08/2019,131.859909
08/08/2019,135.378616
09/08/2019,134.228485
12/08/2019,132.35701
13/08/2019,135.095978
14/08/2019,131.027634
15/08/2019,130.734238
16/08/2019,133.13031
19/08/2019,135.360001
20/08/2019,134.235352
21/08/2019,135.731659
22/08/2019,134.743927
23/08/2019,130.450653
26/08/2019,132.465256
27/08/2019,132.748871
28/08/2019,132.572845
29/08/2019,135.076416
30/08/2019,134.822128
03/09/2019,133.042236
04/09/2019,134.597198
05/09/2019,136.963882
06/09/2019,136.034836
09/09/2019,134.489624
10/09/2019,133.08136
11/09/2019,133.120468
12/09/2019,134.489624
13/09/2019,134.294052
16/09/2019,133.325867
17/09/2019,134.362503
18/09/2019,135.467606
19/09/2019,137.961426
20/09/2019,136.367325
23/09/2019,136.073914
24/09/2019,134.352722
25/09/2019,136.289093
26/09/2019,136.465118
27/09/2019,134.695007
30/09/2019,135.96637
01/10/2019,134.049576
02/10/2019,131.682877
03/10/2019,133.276947
04/10/2019,135.076416
07/10/2019,134.098465
08/10/2019,132.680389
09/10/2019,135.193756
10/10/2019,136.034836
11/10/2019,136.602005
14/10/2019,136.474884
15/10/2019,138.450409
16/10/2019,137.315948
17/10/2019,136.611816
18/10/2019,134.382065
21/10/2019,135.379562
22/10/2019,133.364975
23/10/2019,134.21582
24/10/2019,136.856308
25/10/2019,137.628891
28/10/2019,141.01265
29/10/2019,139.682632
30/10/2019,141.423401
31/10/2019,140.210709
01/11/2019,140.553024
04/11/2019,141.364731
05/11/2019,141.276718
06/11/2019,140.885513
07/11/2019,141.081116
08/11/2019,142.743652
11/11/2019,142.890366
12/11/2019,143.829208
13/11/2019,144.063889
14/11/2019,144.797379
15/11/2019,146.665298
18/11/2019,147.027161
19/11/2019,147.07605
20/11/2019,146.820892
21/11/2019,146.683533
22/11/2019,146.791458
25/11/2019,148.400787
26/11/2019,149.185791
27/11/2019,149.470398
29/11/2019,148.547989
02/12/2019,146.752213
03/12/2019,146.516693
04/12/2019,147.046631
05/12/2019,147.125092
06/12/2019,148.911057
09/12/2019,148.528351
10/12/2019,148.302658
11/12/2019,148.861984
12/12/2019,150.373184
13/12/2019,151.639053
16/12/2019,152.620331
17/12/2019,151.796082
18/12/2019,151.48204
19/12/2019,152.796967
20/12/2019,154.465179
23/12/2019,154.465179
24/12/2019,154.43573
26/12/2019,155.701599
27/12/2019,155.986176
30/12/2019,154.641785
31/12/2019,154.749741
02/01/2020,157.615112
03/01/2020,155.652557
06/01/2020,156.054871
07/01/2020,154.631973
08/01/2020,157.095032
09/01/2020,159.057587
10/01/2020,158.321655
13/01/2020,160.225342
14/01/2020,159.096863
15/01/2020,160.127228
16/01/2020,163.061295
17/01/2020,163.973907
21/01/2020,163.385101
22/01/2020,162.600067
23/01/2020,163.600983
24/01/2020,161.952393
27/01/2020,159.24408
28/01/2020,162.364578
29/01/2020,164.896301
30/01/2020,169.547607
31/01/2020,167.045319
03/02/2020,171.117691
04/02/2020,176.75029
05/02/2020,176.534424
06/02/2020,180.194626
07/02/2020,180.449768
10/02/2020,185.1698
11/02/2020,180.989487
12/02/2020,181.254456
13/02/2020,180.273132
14/02/2020,181.882462
18/02/2020,183.72728
19/02/2020,184.278336
20/02/2020,181.464172
21/02/2020,175.7276
24/02/2020,168.151016
25/02/2020,165.376236
26/02/2020,167.442551
27/02/2020,155.64473
28/02/2020,159.413315
02/03/2020,170.020554
03/03/2020,161.87326
04/03/2020,167.816483
05/03/2020,163.605072
06/03/2020,158.980408
09/03/2020,148.205902
10/03/2020,158.340805
11/03/2020,151.167648
12/03/2020,136.831161
13/03/2020,156.284317
16/03/2020,133.249512
17/03/2020,144.22081
18/03/2020,138.149719
19/03/2020,140.422699
20/03/2020,135.14859
23/03/2020,133.800522
24/03/2020,145.962463
25/03/2020,144.565201
26/03/2020,153.60791
27/03/2020,147.300613
30/03/2020,157.661865
31/03/2020,155.182266
01/04/2020,149.671997
02/04/2020,152.77153
03/04/2020,151.364441
06/04/2020,162.621094
07/04/2020,160.869644
08/04/2020,162.483337
09/04/2020,162.493179
13/04/2020,162.857224
14/04/2020,170.915955
15/04/2020,169.125153
16/04/2020,174.202454
17/04/2020,175.737427
20/04/2020,172.254181
21/04/2020,165.130219
22/04/2020,170.738861
23/04/2020,168.672516
24/04/2020,171.752335
27/04/2020,171.260361
28/04/2020,167.088348
29/04/2020,174.586166
30/04/2020,176.337662
01/05/2020,171.772049
04/05/2020,175.973602
05/05/2020,177.862808
06/05/2020,179.614273
07/05/2020,180.657303
08/05/2020,181.719971
11/05/2020,183.746964
12/05/2020,179.584763
13/05/2020,176.869003
14/05/2020,177.636505
15/05/2020,180.224365
18/05/2020,181.94632
19/05/2020,180.686829
20/05/2020,183.193085
21/05/2020,180.992722
22/05/2020,181.07164
26/05/2020,179.157425
27/05/2020,179.394226
28/05/2020,178.98967
29/05/2020,180.815079
01/06/2020,180.400681
02/06/2020,182.453049
03/06/2020,182.897049
04/06/2020,180.489487
05/06/2020,184.712616
08/06/2020,185.857178
09/06/2020,187.278061
10/06/2020,194.224518
11/06/2020,183.794968
12/06/2020,185.245453
15/06/2020,186.429504
16/06/2020,190.997986
17/06/2020,191.659073
18/06/2020,193.711426
19/06/2020,192.556961
22/06/2020,197.904953
23/06/2020,199.227142
24/06/2020,195.211243
25/06/2020,197.678009
26/06/2020,193.721298
29/06/2020,195.803253
30/06/2020,200.805893
01/07/2020,201.980087
02/07/2020,203.519379
06/07/2020,207.900345
07/07/2020,205.48291
08/07/2020,210.00206
09/07/2020,211.472275
10/07/2020,210.830902
13/07/2020,204.318619
14/07/2020,205.581589
15/07/2020,205.275696
16/07/2020,201.210449
17/07/2020,200.18425
20/07/2020,208.788391
21/07/2020,205.976273
22/07/2020,208.936417
23/07/2020,199.848785
24/07/2020,198.625259
27/07/2020,201.141357
28/07/2020,199.335709
29/07/2020,201.348572
30/07/2020,201.190704
31/07/2020,202.285965
03/08/2020,213.66275
04/08/2020,210.455933
05/08/2020,210.110596
06/08/2020,213.475296
07/08/2020,209.656708
10/08/2020,205.48291
11/08/2020,200.677612
12/08/2020,206.410431
13/08/2020,205.926926
14/08/2020,206.124252
17/08/2020,207.485947
18/08/2020,208.679871
19/08/2020,207.413803
20/08/2020,212.240616
21/08/2020,210.697632
24/08/2020,211.360321
25/08/2020,214.110016
26/08/2020,218.738983
27/08/2020,224.109787
28/08/2020,226.414398
31/08/2020,223.071259
01/09/2020,224.792282
02/09/2020,229.124527
03/09/2020,214.930969
04/09/2020,211.914215
08/09/2020,200.450577
09/09/2020,208.986481
10/09/2020,203.131027
11/09/2020,201.805634
14/09/2020,203.170593
15/09/2020,206.50386
16/09/2020,202.814514
17/09/2020,200.697861
18/09/2020,198.205322
21/09/2020,200.331879
22/09/2020,205.158676
23/09/2020,198.403137
24/09/2020,200.974808
25/09/2020,205.554321
28/09/2020,207.156662
29/09/2020,205.000397
30/09/2020,208.036957
01/10/2020,210.143738
02/10/2020,203.942093
05/10/2020,208.086411
06/10/2020,203.665146
07/10/2020,207.542404
08/10/2020,208.284241
09/10/2020,213.457199
12/10/2020,218.986267
13/10/2020,220.430344
14/10/2020,218.452148
15/10/2020,217.265244
16/10/2020,217.265244
19/10/2020,211.884552
20/10/2020,212.309845
21/10/2020,212.458221
22/10/2020,212.547241
23/10/2020,213.872635
26/10/2020,207.789673
27/10/2020,210.925125
28/10/2020,200.470337
29/10/2020,202.488098
30/10/2020,200.262634
02/11/2020,200.124161
03/11/2020,204.179474
04/11/2020,214.030884
05/11/2020,220.855652
06/11/2020,221.280991
09/11/2020,216.009079
10/11/2020,208.709534
11/11/2020,214.189148
12/11/2020,213.091232
13/11/2020,214.149582
16/11/2020,214.86174
17/11/2020,212.121933
18/11/2020,209.325378
19/11/2020,210.654236
20/11/2020,208.641113
23/11/2020,208.363449
24/11/2020,212.08226
25/11/2020,212.092178
27/11/2020,213.440872
30/11/2020,212.290512
01/12/2020,214.412735
02/12/2020,213.579712
03/12/2020,212.459122
04/12/2020,212.57811
07/12/2020,212.508682
08/12/2020,214.214371
09/12/2020,210.039383
10/12/2020,208.770035
11/12/2020,211.487244
14/12/2020,212.419449
15/12/2020,212.350021
16/12/2020,217.457199
17/12/2020,217.596039
18/12/2020,216.772934
21/12/2020,220.7397
22/12/2020,222.078476
23/12/2020,219.182739
24/12/2020,220.898376
28/12/2020,223.089996
29/12/2020,222.286713
30/12/2020,219.837234
31/12/2020,220.571106
04/01/2021,215.880432
05/01/2021,216.088669
06/01/2021,210.485626
07/01/2021,216.475433
08/01/2021,217.794373
11/01/2021,215.682098
12/01/2021,213.143356
13/01/2021,214.541656
14/01/2021,211.249252
15/01/2021,210.882309
19/01/2021,214.640808
20/01/2021,222.475143
21/01/2021,223.099915
22/01/2021,224.071762
25/01/2021,227.621994
26/01/2021,230.398743
27/01/2021,230.963989
28/01/2021,236.943863
29/01/2021,230.031799
01/02/2021,237.657867
02/02/2021,237.519012
03/02/2021,240.980042
04/02/2021,239.99826
05/02/2021,240.186676
08/02/2021,240.454437
09/02/2021,241.743637
10/02/2021,240.801544
11/02/2021,242.457642
12/02/2021,242.953491
16/02/2021,241.67421
17/02/2021,242.727798
18/02/2021,242.320282
19/02/2021,239.517288
22/02/2021,233.096237
23/02/2021,231.863708
24/02/2021,233.136002
25/02/2021,227.609528
26/02/2021,230.97908
01/03/2021,235.511581
02/03/2021,232.460098
03/03/2021,226.188126
04/03/2021,225.363129
05/03/2021,230.203766
08/03/2021,226.019165
09/03/2021,232.370636
10/03/2021,231.018829
11/03/2021,235.700439
12/03/2021,234.328766
15/03/2021,233.394424
16/03/2021,236.276947
17/03/2021,235.610962
18/03/2021,229.329086
19/03/2021,228.961319
22/03/2021,234.567322
23/03/2021,236.14772
24/03/2021,234.040512
25/03/2021,230.939316
26/03/2021,235.054337
29/03/2021,233.821838
30/03/2021,230.452271
31/03/2021,234.348633
01/04/2021,240.888977
05/04/2021,247.568466
06/04/2021,246.365753
07/04/2021,248.393448
08/04/2021,251.723251
09/04/2021,254.307587
12/04/2021,254.367233
13/04/2021,256.931641
14/04/2021,254.049149
15/04/2021,257.935577
16/04/2021,259.168091
19/04/2021,257.180176
20/04/2021,256.703094
21/04/2021,259.009064
22/04/2021,255.619644
23/04/2021,259.575623
26/04/2021,259.973206
27/04/2021,260.390717
28/04/2021,253.02536
29/04/2021,250.987717
30/04/2021,250.659698
03/05/2021,250.341629
04/05/2021,246.296173
05/05/2021,244.984146
06/05/2021,248.224457
07/05/2021,250.938034
10/05/2021,245.68985
11/05/2021,244.745575
12/05/2021,237.559158
13/05/2021,241.564865
14/05/2021,246.653992
17/05/2021,243.701904
18/05/2021,241.614563
19/05/2021,242.212311
20/05/2021,245.559769
21/05/2021,244.254669
24/05/2021,249.843735
25/05/2021,250.780228
26/05/2021,250.551086
27/05/2021,248.379227
28/05/2021,248.747833
01/06/2021,246.476334
02/06/2021,246.376724
03/06/2021,244.792679
04/06/2021,249.853699
07/06/2021,252.862411
08/06/2021,251.62706
09/06/2021,252.643234
10/06/2021,256.279602
11/06/2021,256.927216
14/06/2021,258.919739
15/06/2021,257.395416
16/06/2021,256.419098
17/06/2021,259.925964
18/06/2021,258.461426
21/06/2021,261.649475
22/06/2021,264.518738
23/06/2021,264.279602
24/06/2021,265.694336
25/06/2021,264.030548
28/06/2021,267.716766
29/06/2021,270.386719
30/06/2021,269.888611
01/07/2021,270.585999
02/07/2021,276.613403
06/07/2021,276.623383
07/07/2021,278.884888
08/07/2021,276.384277
09/07/2021,276.902344
12/07/2021,276.284637
13/07/2021,279.931
14/07/2021,281.455292
15/07/2021,279.980774
16/07/2021,279.701843
19/07/2021,275.97583
20/07/2021,278.277191
21/07/2021,280.349396
22/07/2021,285.071716
23/07/2021,288.588531
26/07/2021,287.970825
27/07/2021,285.470215
28/07/2021,285.151428
29/07/2021,285.430389
30/07/2021,283.846313
02/08/2021,283.756653
03/08/2021,286.048065
04/08/2021,285.440338
05/08/2021,288.439087
06/08/2021,288.379333
09/08/2021,287.25351
10/08/2021,285.370575
11/08/2021,285.878693
12/08/2021,288.728027
13/08/2021,291.756683
16/08/2021,293.500122
17/08/2021,291.985779
18/08/2021,290.199097
